Name,Platform LabelCode,Year,Genre LabelCode,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Console,Game Title,Price,Mean,Median,Platform_0,Platform_1,Platform_2,Platform_3,Platform_4,Platform_5,Platform_6,Platform_7,Genre_0,Genre_1,Genre_2,Genre_3,Genre_4,Genre_5,Genre_6,Genre_7,Genre_8,Genre_9,Genre_10,Genre_11
CHARLIE BLASTS TERRITORY,2,1999,0,Kemco,20000,10000,0,0,30000,N64,CHARLIE BLASTS TERRITORY,113,True,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHOPPER ATTACK,2,1997,0,GT Interactive,90000,20000,0,0,110000,N64,CHOPPER ATTACK,29,False,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
COMMAND  CONQUER,2,1999,11,Nintendo,220000,50000,0,0,270000,N64,COMMAND  CONQUER,24,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CRUISN EXOTICA,2,2000,6,Midway Games,170000,40000,0,0,210000,N64,CRUISN EXOTICA,102,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CRUISN USA,2,1996,6,Nintendo,1690000,40000,0,10000,1740000,N64,CRUISN USA,55,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CRUISN WORLD,2,1998,6,Nintendo,590000,40000,0,10000,640000,N64,CRUISN WORLD,45,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CYBERTIGER,2,2000,10,Electronic Arts,50000,10000,0,0,60000,N64,CYBERTIGER,48,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DARK RIFT,2,1997,2,Vic Tokai,120000,30000,0,0,150000,N64,DARK RIFT,28,False,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DEADLY ARTS,2,1998,2,Konami Digital Entertainment,30000,10000,0,0,40000,N64,DEADLY ARTS,89,True,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DESTRUCTION DERBY 64,2,1999,6,THQ,130000,30000,0,0,160000,N64,DESTRUCTION DERBY 64,63,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DIDDY KONG RACING,2,1997,6,Nintendo,2910000,990000,890000,100000,4880000,N64,DIDDY KONG RACING,57,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DISNEYS TARZAN,2,2000,4,Activision,160000,40000,0,0,200000,N64,DISNEYS TARZAN,61,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DONKEY KONG 64,2,1999,4,Nintendo,3330000,790000,1090000,60000,5270000,N64,DONKEY KONG 64,96,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DOOM 64,2,1997,8,Midway Games,380000,80000,0,10000,470000,N64,DOOM 64,99,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DR MARIO 64,2,2001,5,Nintendo,340000,70000,0,0,420000,N64,DR MARIO 64,73,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DUAL HEROES,2,1997,2,Hudson Soft,40000,10000,0,0,50000,N64,DUAL HEROES,112,True,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DUKE NUKEM 64,2,1997,8,GT Interactive,350000,80000,0,10000,440000,N64,DUKE NUKEM 64,69,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DUKE NUKEM ZERO HOUR,2,1999,8,GT Interactive,210000,50000,0,0,260000,N64,DUKE NUKEM ZERO HOUR,43,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ECW HARDCORE REVOLUTION,2,2000,2,Acclaim Entertainment,180000,40000,0,0,220000,N64,ECW HARDCORE REVOLUTION,34,False,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
EXCITEBIKE 64,2,2000,6,Nintendo,650000,150000,190000,10000,1000000,N64,EXCITEBIKE 64,44,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
F1 WORLD GRAND PRIX,2,1998,6,Video System,460000,960000,90000,80000,1600000,N64,F1 WORLD GRAND PRIX,23,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FZERO X,2,1998,6,Nintendo,450000,330000,290000,30000,1100000,N64,FZERO X,95,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
F1 POLE POSITION 64,2,1997,6,Ubisoft,110000,130000,0,10000,250000,N64,F1 POLE POSITION 64,24,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FIFA SOCCER 64,2,1997,10,Electronic Arts,160000,300000,0,30000,490000,N64,FIFA SOCCER 64,32,False,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FIGHTER DESTINY 2,2,1999,2,Imagineer,40000,10000,0,0,50000,N64,FIGHTER DESTINY 2,126,True,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FIGHTERS DESTINY,2,1998,2,Ocean,130000,30000,0,0,160000,N64,FIGHTERS DESTINY,22,False,False,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FIGHTING FORCE 64,2,1999,0,Crave Entertainment,90000,20000,0,0,110000,N64,FIGHTING FORCE 64,69,True,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FOX SPORTS COLLEGE HOOPS 99,2,1998,10,Fox Interactive,200000,50000,0,0,250000,N64,FOX SPORTS COLLEGE HOOPS 99,17,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GAUNTLET LEGENDS,2,1999,0,Midway Games,430000,100000,0,10000,540000,N64,GAUNTLET LEGENDS,76,True,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
GEX 3 DEEP COVER GECKO,2,1999,4,Crave Entertainment,170000,40000,0,0,210000,N64,GEX 3 DEEP COVER GECKO,49,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GEX 64 ENTER THE GECKO,2,1998,0,GT Interactive,200000,50000,0,0,250000,N64,GEX 64 ENTER THE GECKO,33,False,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
GLOVER,2,1998,4,Hasbro Interactive,720000,170000,0,10000,910000,N64,GLOVER,60,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GOLDEN NUGGET 64,2,1998,3,Electronic Arts,70000,20000,0,0,90000,N64,GOLDEN NUGGET 64,22,False,False,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GOLDENEYE 007,2,1997,8,Nintendo,5800000,2009999,130000,150000,8090000,N64,GOLDENEYE 007,81,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HERCULES THE LEGENDARY JOURNEYS,2,2000,7,Titus,40000,10000,0,0,50000,N64,HERCULES THE LEGENDARY JOURNEYS,80,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HEXEN,2,1996,8,GT Interactive,150000,40000,0,0,190000,N64,HEXEN,49,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HEY YOU PIKACHU,2,1998,9,Nintendo,830000,60000,930000,0,1830000,N64,HEY YOU PIKACHU,90,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HOT WHEELS TURBO RACING,2,1999,6,Electronic Arts,250000,60000,0,0,310000,N64,HOT WHEELS TURBO RACING,51,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HYBRID HEAVEN,2,1999,7,Konami Digital Entertainment,160000,40000,50000,0,250000,N64,HYBRID HEAVEN,63,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HYDRO THUNDER,2,2000,6,Midway Games,130000,30000,0,0,160000,N64,HYDRO THUNDER,68,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IGGYS RECKIN BALLS,2,1998,6,Acclaim Entertainment,60000,20000,0,0,80000,N64,IGGYS RECKIN BALLS,65,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
INDY RACING 2000,2,2000,6,Infogrames,80000,20000,0,0,100000,N64,INDY RACING 2000,23,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
INTERNATIONAL SUPERSTAR SOCCER 98,2,1998,10,Konami Digital Entertainment,60000,300000,190000,30000,580000,N64,INTERNATIONAL SUPERSTAR SOCCER 98,95,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
INTERNATIONAL SUPERSTAR SOCCER 64,2,1997,10,Konami Digital Entertainment,90000,260000,230000,20000,600000,N64,INTERNATIONAL SUPERSTAR SOCCER 64,57,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JEOPARDY,2,1998,3,GameTek,80000,20000,0,0,100000,N64,JEOPARDY,25,False,False,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JEREMY MCGRATH SUPERCROSS 2000,2,1999,6,Acclaim Entertainment,230000,60000,0,0,290000,N64,JEREMY MCGRATH SUPERCROSS 2000,18,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
JET FORCE GEMINI,2,1999,8,Nintendo,780000,280000,70000,20000,1160000,N64,JET FORCE GEMINI,41,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
KEN GRIFFEY JRS SLUGFEST,2,1999,10,Nintendo,230000,60000,0,0,290000,N64,KEN GRIFFEY JRS SLUGFEST,28,False,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
KILLER INSTINCT GOLD,2,1996,2,Nintendo,610000,190000,0,10000,820000,N64,KILLER INSTINCT GOLD,123,True,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KIRBY 64 THE CRYSTAL SHARDS,2,2000,4,Nintendo,630000,60000,1030000,40000,1770000,N64,KIRBY 64 THE CRYSTAL SHARDS,110,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
KNOCKOUT KINGS 2000,2,1999,2,Electronic Arts,630000,270000,0,20000,920000,N64,KNOCKOUT KINGS 2000,18,False,False,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KOBE BRYANT IN NBA COURTSIDE,2,1998,10,Nintendo,1020000,130000,40000,10000,1190000,N64,KOBE BRYANT IN NBA COURTSIDE,36,False,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LEGO RACERS,2,1999,6,LEGO Media,510000,180000,0,10000,710000,N64,LEGO RACERS,32,False,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LODE RUNNER 3D,2,1998,0,Infogrames,80000,20000,0,0,100000,N64,LODE RUNNER 3D,34,False,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MACE THE DARK AGE,2,1997,2,GT Interactive,150000,40000,0,0,190000,N64,MACE THE DARK AGE,60,True,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MADDEN FOOTBALL 64,2,1997,10,Electronic Arts,810000,40000,0,10000,860000,N64,MADDEN FOOTBALL 64,21,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MADDEN NFL 2000,2,1999,10,Electronic Arts,580000,20000,0,0,610000,N64,MADDEN NFL 2000,12,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MADDEN NFL 2001,2,2000,10,Electronic Arts,600000,30000,0,10000,640000,N64,MADDEN NFL 2001,15,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MADDEN NFL 2002,2,2001,10,Electronic Arts,410000,20000,0,0,430000,N64,MADDEN NFL 2002,17,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MADDEN NFL 99,2,1998,10,Electronic Arts,840000,50000,0,10000,900000,N64,MADDEN NFL 99,19,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MAGICAL TETRIS CHALLENGE,2,1997,5,Activision,130000,20000,50000,0,200000,N64,MAGICAL TETRIS CHALLENGE,56,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAJOR LEAGUE BASEBALL FEATURING KEN GRIFFEY JR,2,1998,10,Nintendo,750000,30000,0,10000,790000,N64,MAJOR LEAGUE BASEBALL FEATURING KEN GRIFFEY JR,25,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MARIO GOLF,2,1999,0,Nintendo,620000,180000,650000,20000,1470000,N64,MARIO GOLF,92,True,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MARIO KART 64,2,1996,6,Nintendo,5550000,1940000,2230000,150000,9870000,N64,MARIO KART 64,106,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MARIO PARTY,2,1998,3,Nintendo,1250000,530000,870000,50000,2700000,N64,MARIO PARTY,109,True,True,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MARIO PARTY 2,2,1999,3,Nintendo,1280000,140000,1080000,10000,2500000,N64,MARIO PARTY 2,100,True,True,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MARIO TENNIS,2,2000,10,Nintendo,780000,400000,1060000,70000,2320000,N64,MARIO TENNIS,70,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MIA HAMM SOCCER 64,2,2000,10,THQ,60000,10000,0,0,70000,N64,MIA HAMM SOCCER 64,21,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MICKEYS SPEEDWAY USA,2,2000,6,Nintendo,370000,80000,140000,10000,600000,N64,MICKEYS SPEEDWAY USA,43,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MICRO MACHINES 64 TURBO,2,1999,6,Codemasters,110000,30000,0,0,140000,N64,MICRO MACHINES 64 TURBO,47,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MIDWAYS GREATEST ARCADE HITS VOLUME 1,2,2000,3,Midway Games,190000,50000,0,0,240000,N64,MIDWAYS GREATEST ARCADE HITS VOLUME 1,24,False,False,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MILOS ASTRO LANES,2,1998,10,Interplay,80000,20000,0,0,100000,N64,MILOS ASTRO LANES,45,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MISCHIEF MAKERS,2,1997,4,Nintendo,250000,60000,70000,60000,430000,N64,MISCHIEF MAKERS,112,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MISSION IMPOSSIBLE,2,1997,0,Ocean,740000,380000,20000,30000,1170000,N64,MISSION IMPOSSIBLE,25,False,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MONACO GRAND PRIX,2,1999,6,Ubisoft,30000,10000,0,0,40000,N64,MONACO GRAND PRIX,74,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MONOPOLY,2,1999,3,Hasbro Interactive,170000,40000,0,0,210000,N64,MONOPOLY,60,True,True,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MONSTER TRUCK MADNESS 64,2,1999,6,Take-Two Interactive,240000,60000,0,0,300000,N64,MONSTER TRUCK MADNESS 64,38,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MORTAL KOMBAT 4,2,1998,2,GT Interactive,550000,170000,0,10000,730000,N64,MORTAL KOMBAT 4,54,True,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MORTAL KOMBAT TRILOGY,2,1996,2,GT Interactive,720000,220000,0,20000,960000,N64,MORTAL KOMBAT TRILOGY,66,True,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NASCAR 2000,2,1999,6,Electronic Arts,490000,30000,0,0,530000,N64,NASCAR 2000,25,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NASCAR 99,2,1998,6,Electronic Arts,940000,40000,0,10000,980000,N64,NASCAR 99,16,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NBA COURTSIDE 2 FEATURING KOBE BRYANT,2,1999,10,Nintendo,200000,50000,0,0,250000,N64,NBA COURTSIDE 2 FEATURING KOBE BRYANT,60,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBA IN THE ZONE 98,2,1997,10,Konami Digital Entertainment,250000,20000,0,0,270000,N64,NBA IN THE ZONE 98,18,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBA IN THE ZONE 99,2,1998,10,Konami Digital Entertainment,40000,0,0,0,40000,N64,NBA IN THE ZONE 99,19,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBA JAM 2000,2,1999,10,Acclaim Entertainment,120000,10000,0,0,130000,N64,NBA JAM 2000,42,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBA JAM 99,2,1998,10,Acclaim Entertainment,250000,20000,0,0,270000,N64,NBA JAM 99,19,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBA LIVE 2000,2,1999,10,Electronic Arts,420000,20000,0,0,440000,N64,NBA LIVE 2000,18,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBA LIVE 99,2,1998,10,Electronic Arts,450000,20000,0,0,470000,N64,NBA LIVE 99,16,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBA SHOWTIME NBA ON NBC,2,1999,10,Midway Games,230000,20000,0,0,250000,N64,NBA SHOWTIME NBA ON NBC,37,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NFL BLITZ,2,1998,10,Midway Games,1020000,40000,0,10000,1060000,N64,NFL BLITZ,32,False,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NFL BLITZ 2000,2,1999,10,Midway Games,550000,20000,0,0,580000,N64,NFL BLITZ 2000,33,False,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NFL BLITZ 2001,2,2000,10,Midway Games,340000,70000,0,0,420000,N64,NFL BLITZ 2001,33,False,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NFL QUARTERBACK CLUB 2000,2,1999,10,Acclaim Entertainment,370000,30000,0,0,400000,N64,NFL QUARTERBACK CLUB 2000,13,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NFL QUARTERBACK CLUB 98,2,1997,10,Acclaim Entertainment,1010000,50000,0,10000,1060000,N64,NFL QUARTERBACK CLUB 98,12,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NFL QUARTERBACK CLUB 99,2,1998,10,Acclaim Entertainment,590000,20000,0,0,620000,N64,NFL QUARTERBACK CLUB 99,16,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NHL 99,2,1998,10,Electronic Arts,380000,10000,0,0,390000,N64,NHL 99,26,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NHL BLADES OF STEEL 99,2,1999,10,Konami Digital Entertainment,50000,0,0,0,50000,N64,NHL BLADES OF STEEL 99,34,False,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NHL BREAKAWAY 98,2,1998,10,Acclaim Entertainment,300000,20000,0,0,320000,N64,NHL BREAKAWAY 98,15,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NHL BREAKAWAY 99,2,1998,10,Acclaim Entertainment,70000,10000,0,0,80000,N64,NHL BREAKAWAY 99,34,False,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NAGANO WINTER OLYMPICS 98,2,1997,10,Konami Digital Entertainment,150000,40000,130000,0,320000,N64,NAGANO WINTER OLYMPICS 98,20,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NAMCO MUSEUM 64,2,1999,3,Namco Bandai Games,1240000,170000,30000,10000,1450000,N64,NAMCO MUSEUM 64,31,False,True,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NIGHTMARE CREATURES,2,1996,0,Activision,210000,50000,0,0,260000,N64,NIGHTMARE CREATURES,78,True,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NUCLEAR STRIKE 64,2,1999,9,THQ,90000,20000,0,0,110000,N64,NUCLEAR STRIKE 64,49,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OFF ROAD CHALLENGE,2,1998,6,GT Interactive,270000,60000,0,0,340000,N64,OFF ROAD CHALLENGE,36,False,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OLYMPIC HOCKEY 98,2,1998,10,GT Interactive,50000,10000,0,0,60000,N64,OLYMPIC HOCKEY 98,45,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PGA EUROPEAN TOUR,2,2000,10,Infogrames,10000,0,0,0,10000,N64,PGA EUROPEAN TOUR,90,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PAPERBOY,2,1999,0,Midway Games,190000,50000,0,0,240000,N64,PAPERBOY,57,True,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PENNY RACERS,2,1998,6,THQ,50000,10000,0,0,60000,N64,PENNY RACERS,66,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PERFECT DARK,2,2000,0,Nintendo,1550000,750000,160000,60000,2520000,N64,PERFECT DARK,61,True,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PILOTWINGS 64,2,1996,9,Nintendo,560000,240000,300000,20000,1120000,N64,PILOTWINGS 64,66,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
POKEMON PUZZLE LEAGUE,2,2000,5,Nintendo,360000,80000,0,10000,450000,N64,POKEMON PUZZLE LEAGUE,93,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
POLARIS SNOCROSS,2,2000,6,Vatical Entertainment,50000,10000,0,0,60000,N64,POLARIS SNOCROSS,46,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
QUAKE,2,1998,8,GT Interactive,150000,40000,0,0,190000,N64,QUAKE,61,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
QUAKE II,2,1999,8,Activision,240000,60000,0,0,300000,N64,QUAKE II,47,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
QUEST 64,2,1998,7,Konami Digital Entertainment,380000,80000,0,10000,470000,N64,QUEST 64,52,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
RALLY CHALLENGE 2000,2,1999,6,Imagineer,30000,10000,0,0,40000,N64,RALLY CHALLENGE 2000,63,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
RAMPAGE 2 UNIVERSAL TOUR,2,1999,0,GT Interactive,180000,40000,0,0,220000,N64,RAMPAGE 2 UNIVERSAL TOUR,84,True,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
RAMPAGE WORLD TOUR,2,1998,0,GT Interactive,360000,80000,0,10000,450000,N64,RAMPAGE WORLD TOUR,70,True,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
RAYMAN 2 THE GREAT ESCAPE,2,1999,4,Ubisoft,400000,220000,0,20000,640000,N64,RAYMAN 2 THE GREAT ESCAPE,96,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
REVOLT,2,1999,6,Acclaim Entertainment,140000,40000,0,0,180000,N64,REVOLT,25,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
READY 2 RUMBLE BOXING,2,1999,10,Midway Games,470000,110000,0,10000,590000,N64,READY 2 RUMBLE BOXING,19,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
READY 2 RUMBLE BOXING ROUND 2,2,2000,2,Midway Games,190000,50000,0,0,240000,N64,READY 2 RUMBLE BOXING ROUND 2,26,False,False,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ROAD RASH 64,2,1999,6,THQ,190000,50000,0,0,240000,N64,ROAD RASH 64,84,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ROBOTRON 64,2,1998,8,GT Interactive,70000,20000,0,0,90000,N64,ROBOTRON 64,40,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RUGRATS IN PARIS THE MOVIE,2,2000,0,THQ,400000,90000,0,10000,500000,N64,RUGRATS IN PARIS THE MOVIE,34,False,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
RUGRATS SCAVENGER HUNT,2,1999,3,THQ,410000,90000,0,10000,510000,N64,RUGRATS SCAVENGER HUNT,34,False,True,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
RUSH 2 EXTREME RACING USA,2,1998,6,Midway Games,350000,60000,0,0,420000,N64,RUSH 2 EXTREME RACING USA,35,False,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SCARS,2,1998,6,Ubisoft,50000,10000,0,0,60000,N64,SCARS,33,False,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAN FRANCISCO RUSH 2049,2,2000,6,Midway Games,160000,40000,0,0,200000,N64,SAN FRANCISCO RUSH 2049,67,True,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAN FRANCISCO RUSH EXTREME RACING,2,1997,6,GT Interactive,630000,110000,0,10000,750000,N64,SAN FRANCISCO RUSH EXTREME RACING,35,False,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SHADOW MAN,2,1999,0,Acclaim Entertainment,180000,80000,0,10000,270000,N64,SHADOW MAN,30,False,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
